30453
35239
37711
8151
1231
4955
16839
6365
13337
5782
7544
31637
8462
8064
16005
6664
18981
79833
24483
43533
38201
20234
21635
2710
8740
17580
24375
38694
65859
70228
32223
23106
30437
30106
0
10206
1496
15291
4861
924
6032
9947
3019
6627
3932
6274
15052
11246
11955
8693
5828
13138
33794
7129
23268
15464
14327
11346
101
2058
5438
6792
19819
25214
23042
20673
13550
18226
14577
83
9583
894
29881
10470
483
2432
11049
11177
26162
5747
7208
24797
8993
10557
23256
5619
12805
36776
7737
33716
24191
9619
13292
2473
3609
17287
8167
27551
32456
53757
23340
18570
25153
12030
596
4547
674
3141
1211
381
248
608
1277
957
263
364
1542
585
356
309
64
1463
1380
233
1875
453
389
785
390
241
480
564
1463
2154
422
787
435
472
312
0
63857
17219
93496
33971
9812
6798
23299
31455
43132
16796
12663
40702
22098
36158
41790
14134
35839
79357
17489
32277
57128
30647
33715
2904
4366
15157
16166
93566
93108
85272
107536
50938
49481
53923
0
39177
38827
44440
9084
728
17144
35436
16785
24835
12074
5908
37573
16123
21256
66018
8846
22700
69741
3482
46340
46667
26309
28831
1719
8480
6633
22313
62619
84339
45482
85151
38493
41508
43584
1501
278059
65661
153115
120910
32673
25095
44562
34683
105480
55269
101947
177825
85187
111164
58741
14824
38893
182535
0
112276
23227
38421
52132
6052
7300
17118
13592
65443
41556
43523
43091
31282
22947
24785
0
741
44
1007
302
59
139
187
141
158
84
258
195
67
40
20
201
293
1364
298
679
716
1221
137
96
317
300
240
687
1134
590
973
462
372
466
39
6138
2374
8894
2900
613
1442
2529
1748
3554
1972
2810
9089
5297
5155
4588
2018
9042
14690
2094
7241
3668
3195
5037
101
392
3680
2191
3995
5751
8624
4193
3311
3559
3694
9
61384
21792
162530
36134
4733
26876
94319
31661
134354
58381
50852
165417
176066
163141
207128
38123
91095
310081
51229
187833
153207
74387
70967
9362
18606
70135
66689
197897
349999
355785
206933
117399
212576
164493
6787
11597
2530
19674
2336
344
1952
6925
2097
6065
2985
2904
6750
9391
7005
3219
4138
6682
21814
5225
21076
10166
5251
8017
7954
2252
4032
5462
12630
21555
18326
16021
11749
21424
10985
223
53312
4819
76557
19919
8913
8151
25761
15703
32198
13247
19007
44316
19729
25186
49590
16149
30863
116305
22602
43525
43354
71540
31172
1892
6040
22742
20822
41807
64859
60736
50244
33093
43701
42951
0
664
154
798
383
55
250
158
9
244
53
109
174
79
161
103
183
442
778
157
570
350
164
393
223
37
322
211
199
676
373
458
344
260
256
0
8599
976
10855
1573
293
4584
19602
3020
5128
2208
1924
11063
10592
12349
3110
1573
5600
15192
3280
10408
6463
4461
6293
1846
1484
5842
4383
6665
17574
11085
10788
8326
13354
7350
62
94206
13821
107269
26155
3577
9824
47511
25939
72489
26575
20222
77701
48444
76867
116504
19228
138129
170038
37871
130522
95101
63834
55949
5087
11815
47451
49123
130795
212544
314510
155832
93740
142382
81863
7088
40964
45000
98166
26292
3277
8749
64200
19031
66130
28185
17654
67161
48889
78609
72804
21035
66536
150630
36502
87583
104886
64970
50879
5684
14661
38112
59140
142665
125361
169436
109431
79652
119044
84692
4937
16233
1128
17817
5897
603
1296
2984
3994
3444
1326
2913
4399
1613
1359
1133
1785
5075
20129
4877
13891
10265
16154
5076
1657
2214
1292
3846
7748
18628
9046
13869
6658
6759
7880
457
8023
408
7667
2174
455
652
1848
2081
2713
1191
1064
3471
1933
4405
3193
569
3706
4677
1139
4478
4075
1664
2899
53
343
705
2016
2961
3898
6264
4773
2467
2791
3674
0
51106
23739
53423
33548
4971
21966
12604
10313
22415
7577
6387
6443
5507
21028
30444
5698
3587
56923
0
30495
18262
23129
12360
3873
3503
3132
4290
21315
8791
7023
14192
3367
1556
13479
0
127147
11011
40820
41232
4545
9592
10491
17909
27934
9583
13162
46120
18997
9550
27282
17626
25446
49574
2830
19025
38958
11384
43428
1031
1513
3697
5780
23320
22778
7135
19717
14185
13685
16773
846
8396
1004
13028
1286
190
750
8253
731
9811
1462
1631
2447
2670
13897
1024
559
2138
11133
1687
4956
5156
2517
3436
814
2666
3012
3562
8001
4975
7491
7025
4619
6136
3353
61
58754
8862
104429
78376
30135
17242
43729
25962
66692
33980
35872
113033
92767
66784
53777
40102
51049
149685
56081
141840
114327
80075
82512
6870
10924
36920
34616
80537
132727
150087
96502
69363
82530
67035
10644
143866
32880
344120
94812
8413
77217
155612
99034
238024
123100
90358
474179
264416
446462
389641
52139
220823
828880
119411
585651
361773
288405
214425
41824
29717
71920
127690
398208
556441
464050
402486
224598
320281
362362
0
44540
3336
54594
35596
7614
4190
22923
26686
50093
18502
21235
79431
46254
90551
67103
10695
20681
118571
4682
33449
47711
40277
22305
11060
5178
6597
16368
56223
57717
46965
42060
32047
18930
28752
0
2055
67
1515
612
85
183
220
647
363
45
190
95
155
254
91
147
1164
1149
208
736
929
168
651
111
63
306
225
246
699
257
1240
455
327
351
2
342
51
639
438
0
82
346
0
436
956
517
2634
544
191
30
94
459
2502
409
1684
1059
899
879
31
632
183
952
13566
2141
2127
1545
839
1050
1373
92
906
15
745
324
8
520
176
23
84
47
80
272
73
85
74
132
491
548
157
666
485
169
465
27
22
734
344
333
426
327
501
378
325
357
0
33261
31199
53544
12540
4213
2842
10584
13300
26400
7262
8844
23932
4424
30446
37802
6831
8156
39087
6140
39932
35130
13998
33348
610
2209
3718
10729
20949
